racedate,venue,race_no,url,top1_horse_no,top1_overlay,top1_score_win,top1_p_mkt_win,top1_odds,stake_w,stake_w_tier,win_div,return_w,profit_w,did_bet_w,q_partner2_no,q_partner2_ranker_score,q_partner3_no,q_partner3_ranker_score,q_div_12,q_div_13,stake_q_total,return_q_total,profit_q_total
2025/12/17,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=3,4,-0.05875083051323826,-0.6648419470991553,0.3529513818697297,2.3,0.0,,,0.0,0.0,False,1,-1.2701414972467289,10,-1.460507998326298,211.5,,0.0,0.0,0.0
2025/12/17,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=4,1,0.05749692171949482,-0.981765588028712,0.26129231822125243,3.1,0.0,,,0.0,0.0,False,11,-0.1099730955225218,4,-0.9701065879956812,,,0.0,0.0,0.0
2025/12/17,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=5,6,-0.11118641187431283,-0.7724671477954872,0.3404519706989987,2.4,0.0,,,0.0,0.0,False,1,-0.38998211696625207,2,-0.4975355780704682,,,0.0,0.0,0.0
2025/12/17,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=6,8,0.2204053623183467,-0.8159006463914048,0.26186338064406484,3.1,10.0,>0.2,,0.0,-10.0,True,12,-0.3922820938315083,2,-0.8658069804216838,,,20.0,0.0,-20.0
2025/12/17,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=7,2,-0.016987961511850492,-1.6262634900357291,0.16668922120831278,4.9,0.0,,,0.0,0.0,False,3,0.10773450948794795,9,-1.7592906915054998,,,0.0,0.0,0.0
2025/12/17,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=8,7,0.015549030793989964,-1.1729718149517974,0.23352358570307458,3.5,0.0,,,0.0,0.0,False,6,0.4050999320192878,10,-1.254137029141967,,,0.0,0.0,0.0
2025/12/17,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=9,2,-0.11307291011396314,-0.6423499622350854,0.3706855199258364,2.2,0.0,,,0.0,0.0,False,11,-0.8487579423637674,6,-0.8789134045155856,,,0.0,0.0,0.0
2025/12/20,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=1,1,-0.04401538358565509,-0.9834813916380956,0.28100821908739754,2.9,0.0,,,0.0,0.0,False,14,0.4204130537661115,2,-0.9901276671295612,,,0.0,0.0,0.0
2025/12/20,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=2,7,-0.019292388849883272,-0.7893119413557348,0.316474876679201,2.9,0.0,,,0.0,0.0,False,12,1.0131100696682904,8,-0.3558309948987535,,,0.0,0.0,0.0
2025/12/20,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=3,5,0.006750716999081336,-0.9343638386009161,0.280675262533679,2.9,0.0,,,0.0,0.0,False,3,-0.5154376138365078,12,-0.7825388542060094,,,0.0,0.0,0.0
2025/12/20,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=4,2,0.1300786446823195,-0.04393274657211632,0.45660659286884947,2.4,0.0,,,0.0,0.0,False,3,0.5287065745751606,1,0.4155342033081827,,,0.0,0.0,0.0
2025/12/20,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=5,1,0.11293839868482473,-0.8493619786017399,0.27641785749613135,3.9,0.0,,,0.0,0.0,False,6,0.15493838367322804,9,-0.11884915921965943,,,0.0,0.0,0.0
2025/12/20,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=6,7,-0.0100143663877632,-0.3754385869648628,0.4096471521774731,2.1,0.0,,,0.0,0.0,False,11,0.9960981771780145,3,-1.2295977265026492,,,0.0,0.0,0.0
2025/12/20,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=7,2,0.2427390786238486,-0.7069869950762159,0.2789399141053888,2.9,10.0,>0.2,29.5,29.5,19.5,True,3,-0.07836551564269625,8,-0.29606671970416465,,,20.0,0.0,-20.0
2025/12/20,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=8,3,0.02486262622478827,-1.1890958058803545,0.2290014015113979,3.8,0.0,,,0.0,0.0,False,6,-0.5309656252917658,1,-1.184844264253662,,,0.0,0.0,0.0
2025/12/20,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=9,9,0.029321712138167984,-0.9085634668930067,0.2813277244353996,2.9,0.0,,,0.0,0.0,False,3,-0.9496633509113338,7,-1.3858993410407303,,,0.0,0.0,0.0
2025/12/20,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=10,1,0.12736430437293364,-1.071012659022812,0.23176407151683281,3.5,0.0,,,0.0,0.0,False,7,2.6498396855782573,6,0.43392967307167424,,,0.0,0.0,0.0
2025/12/20,ST,11,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/20&Racecourse=ST&RaceNo=11,4,0.11023814110805019,-0.4999401106245416,0.3520185373617014,2.3,0.0,,,0.0,0.0,False,10,1.0711993901478767,5,0.1685278121548723,,,0.0,0.0,0.0
2025/12/23,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=1,3,0.08492164500218705,-1.3639209447399574,0.19017975649178337,4.3,0.0,,,0.0,0.0,False,4,0.20573845254458573,5,-0.9674531009333885,,,0.0,0.0,0.0
2025/12/23,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=2,12,-0.09014071382443503,-1.0273969229383133,0.28145490859388395,2.9,0.0,,,0.0,0.0,False,6,-0.6541442995138993,7,-1.549419941907296,,,0.0,0.0,0.0
2025/12/23,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=3,10,-0.11651886090538179,-0.899912982539373,0.3135888365647062,2.6,0.0,,,0.0,0.0,False,11,-0.6520504018727036,6,-0.9333659001835007,,,0.0,0.0,0.0
2025/12/23,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=4,8,0.03256263895734805,-0.5664069674467037,0.3545794669551877,2.3,0.0,,,0.0,0.0,False,5,-1.0101235529553072,10,-1.4435216242865627,,,0.0,0.0,0.0
2025/12/23,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=5,12,0.1259271928177776,-1.13071872431175,0.22155181923466685,3.9,0.0,,,0.0,0.0,False,7,-0.04299717134536142,3,-0.10630721898975769,,,0.0,0.0,0.0
2025/12/23,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=6,12,-0.19949010055988042,-1.5931038390422552,0.19883147071087512,4.1,0.0,,,0.0,0.0,False,3,-0.24064738628599883,2,-1.0218092550278879,179.0,,0.0,0.0,0.0
2025/12/23,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=7,11,0.06831669774082053,-1.3523212579677297,0.1945615917440869,4.2,0.0,,,0.0,0.0,False,12,-0.46069977422559466,10,-1.0016305051253889,,,0.0,0.0,0.0
2025/12/23,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=8,11,-0.1187149308678445,-1.0987981283649493,0.2728752757688315,3.0,0.0,,,0.0,0.0,False,4,0.03240120510057833,2,-0.8068361297535745,,,0.0,0.0,0.0
2025/12/23,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/23&Racecourse=HV&RaceNo=9,7,-0.0005131051237478234,-1.070326787622402,0.2554385182240939,3.7,0.0,,,0.0,0.0,False,4,0.9234261293839108,11,0.0034351464316089023,,,0.0,0.0,0.0
2025/12/27,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=1,2,0.1328661978627515,-0.061720306405813996,0.45150629090192845,2.1,0.0,,21.0,0.0,0.0,False,3,-0.5863565585930549,1,-1.118145433917756,223.0,,0.0,0.0,0.0
2025/12/27,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=2,2,0.04599013499896216,-0.17558969650758527,0.4448305815669897,2.0,0.0,,20.0,0.0,0.0,False,8,0.6510098691851315,12,-0.3577010025683388,,,0.0,0.0,0.0
2025/12/27,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=3,6,0.04377508814096933,-1.076486953062515,0.24596268083352324,3.3,0.0,,,0.0,0.0,False,4,-1.1619320000977693,5,-2.5574601369443806,,132.0,0.0,0.0,0.0
2025/12/27,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=4,7,0.03317195931871378,-0.8975762415819696,0.28277294542175035,2.9,0.0,,29.0,0.0,0.0,False,9,0.2754201758019512,1,0.04690643888734396,225.5,,0.0,0.0,0.0
2025/12/27,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=5,1,0.20403453800902446,0.5921551872997559,0.5958302021279904,1.6,10.0,>0.2,,0.0,-10.0,True,6,0.2064054045624596,2,0.09092385015754562,,,20.0,0.0,-20.0
2025/12/27,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=6,7,-0.04982765319500516,-1.7254344130010466,0.15767808304790853,5.2,0.0,,,0.0,0.0,False,6,0.028229586919000068,9,-0.12030003634760333,,,0.0,0.0,0.0
2025/12/27,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=7,14,0.003783921690908294,-1.4979003826023085,0.18217445015347353,4.5,0.0,,,0.0,0.0,False,11,-0.6619516441737509,9,-1.092689240485228,,,0.0,0.0,0.0
2025/12/27,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=8,4,-0.13060540127588502,-0.8786407917235008,0.3212495300166382,2.6,0.0,,,0.0,0.0,False,1,0.003629340764300388,13,-0.0485709857133204,,,0.0,0.0,0.0
2025/12/27,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=9,13,-0.026708756163615538,-1.0114647557294818,0.2719491093724845,3.0,0.0,,,0.0,0.0,False,8,-0.5995053982873454,14,-0.859664775194252,,,0.0,0.0,0.0
2025/12/27,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/27&Racecourse=ST&RaceNo=10,5,-0.030958830444207743,-0.5041464295235611,0.3838620596816828,2.1,0.0,,,0.0,0.0,False,6,-0.6636705073964778,9,-2.192607476461802,,,0.0,0.0,0.0
2026/01/01,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=1,13,0.018507914959351227,-1.2773773227086396,0.21485833918773548,3.8,0.0,,,0.0,0.0,False,10,-0.44155704979103094,8,-1.291007003484642,,,0.0,0.0,0.0
2026/01/01,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=2,8,-0.03775129851105633,-0.538393384768034,0.37738978801305945,2.6,0.0,,,0.0,0.0,False,11,0.20963142536718515,6,-0.4471809941928867,,,0.0,0.0,0.0
2026/01/01,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=3,6,0.14376765568539332,-0.6880108250339726,0.30326915115520314,2.7,0.0,,27.0,0.0,0.0,False,2,-0.5911569377708068,5,-1.6623500097699395,,,0.0,0.0,0.0
2026/01/01,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=4,12,0.06830208598079382,-0.6508539895313894,0.32757884792146397,2.9,0.0,,,0.0,0.0,False,7,1.3067068112680398,5,-1.1201431867150222,,,0.0,0.0,0.0
2026/01/01,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=5,2,0.0934808082933473,-1.3866495940687111,0.18540772359464525,4.4,0.0,,,0.0,0.0,False,5,0.31513797687645767,9,-0.8697381875992712,,,0.0,0.0,0.0
2026/01/01,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=6,10,0.16840553195583893,-0.13760884926136888,0.4240878801191104,1.9,0.0,,,0.0,0.0,False,3,-1.6848498444909306,9,-1.9254436101280539,,,0.0,0.0,0.0
2026/01/01,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=7,1,0.07088866903746417,-1.2272505145630062,0.21447835588064226,3.8,0.0,,38.5,0.0,0.0,False,2,0.856251211163625,4,0.20015681195360674,,,0.0,0.0,0.0
2026/01/01,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=8,3,-0.19103239430113697,-1.5954172902452786,0.1971212165583322,4.1,0.0,,,0.0,0.0,False,7,0.095299971444854,10,-0.24467405981171306,,,0.0,0.0,0.0
2026/01/01,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=9,2,0.12556541502510812,-0.5084484929318616,0.3466009543224293,2.6,0.0,,,0.0,0.0,False,3,-0.2559809593081864,12,-1.877683505225829,,,0.0,0.0,0.0
2026/01/01,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=10,9,-0.07710797218008865,-0.6704976174591051,0.3558574907899526,2.4,0.0,,,0.0,0.0,False,3,0.37888849217663223,5,-0.2479708363249214,,,0.0,0.0,0.0
2026/01/01,ST,11,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/01&Racecourse=ST&RaceNo=11,2,0.10595274650670068,-1.172827088979836,0.21775799415102753,4.2,0.0,,42.5,0.0,0.0,False,1,1.0397831719552657,12,1.0324966817175294,,,0.0,0.0,0.0
2026/01/04,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=1,1,0.002072244401481626,-1.3559077126153418,0.20456880834977723,4.0,0.0,,,0.0,0.0,False,13,0.00621092821924749,2,-0.12916531863265665,,,0.0,0.0,0.0
2026/01/04,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=2,2,0.1118945616964475,0.12049280213241292,0.5021495468660545,2.2,0.0,,,0.0,0.0,False,3,-0.2526663328523852,5,-0.5186247162085339,,,0.0,0.0,0.0
2026/01/04,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=3,6,0.03752297044519448,-0.7215125190846192,0.31885570849208017,2.6,0.0,,,0.0,0.0,False,2,-0.31231124987923986,3,-0.9982958966241362,,,0.0,0.0,0.0
2026/01/04,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=4,1,0.025662128700293368,-1.365533307438109,0.19921698085508685,5.2,0.0,,,0.0,0.0,False,5,0.9392404123624755,2,0.6072935432171361,,,0.0,0.0,0.0
2026/01/04,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=5,3,0.06148055927870808,-1.2058760357306006,0.21971009522999896,3.7,0.0,,37.0,0.0,0.0,False,2,-0.38442847051002865,1,-1.7050323856591183,,113.5,0.0,0.0,0.0
2026/01/04,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=6,2,0.0290117793709134,-0.4891060885580266,0.373292444330276,2.2,0.0,,,0.0,0.0,False,4,1.0546779722637978,11,-1.9741963359151113,,,0.0,0.0,0.0
2026/01/04,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=7,1,0.015943764143745525,-0.895408051410773,0.2867232936419372,3.5,0.0,,,0.0,0.0,False,8,1.0111298959080643,2,-0.332469591645125,,116.0,0.0,0.0,0.0
2026/01/04,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=8,6,0.1868058539573006,0.008584278859802619,0.4555621669861559,1.8,0.0,,,0.0,0.0,False,4,-0.9888178223271816,8,-2.3661665239905645,,,0.0,0.0,0.0
2026/01/04,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=9,5,0.027300188026328626,-0.9648435949962706,0.2704888483801413,3.0,0.0,,30.0,0.0,0.0,False,1,-0.4473146230026002,3,-1.6492217314527415,69.0,,0.0,0.0,0.0
2026/01/04,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=10,3,0.2187498776121076,-0.1285108709277971,0.41404683965541983,2.0,10.0,>0.2,20.0,20.0,10.0,True,6,-0.6884059892284479,1,-1.2931050679789475,,,20.0,0.0,-20.0
2026/01/04,ST,11,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/04&Racecourse=ST&RaceNo=11,1,-0.15488770283047257,-1.1478544624023286,0.27032648551264044,3.3,0.0,,,0.0,0.0,False,9,-0.9605994487753193,10,-1.5102906602428545,,,0.0,0.0,0.0
2026/01/07,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=1,3,0.025527169587292012,-0.6493209088678205,0.3374121263589694,2.4,0.0,,,0.0,0.0,False,9,0.12187716125074136,2,-0.578426081690237,,,0.0,0.0,0.0
2026/01/07,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=2,3,0.056948995451141404,-0.5275566853989038,0.357896496861587,2.3,0.0,,,0.0,0.0,False,9,-0.9876731587967629,6,-1.2274393484862411,,,0.0,0.0,0.0
2026/01/07,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=3,12,-0.017686592795538008,-0.4749461178471411,0.3876361416972163,2.1,0.0,,,0.0,0.0,False,3,-0.7046877424332554,1,-1.4826127625349186,,,0.0,0.0,0.0
2026/01/07,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=4,4,-0.03524350639246039,-1.3298557939243152,0.2150731564784051,3.8,0.0,,,0.0,0.0,False,2,0.059348395604797224,1,-0.7560506338384962,,,0.0,0.0,0.0
2026/01/07,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=5,5,-0.05892184446005524,-1.2520110686302883,0.2327068858264644,3.5,0.0,,,0.0,0.0,False,9,-0.6867010207950842,12,-0.9601943228748153,,,0.0,0.0,0.0
2026/01/07,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=6,5,0.021294657716025032,-0.9142321167760117,0.2818047982242232,2.9,0.0,,,0.0,0.0,False,2,1.4583851657516416,8,1.0797305863283486,,,0.0,0.0,0.0
2026/01/07,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=7,9,0.22448107281556343,-0.9410486950606914,0.2376639499975919,3.6,10.0,>0.2,36.0,36.0,26.0,True,12,-1.1111674429821172,5,-1.5236343568508321,,,20.0,0.0,-20.0
2026/01/07,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=8,10,0.026224550926552487,-0.5052475690708645,0.3701736049118007,2.2,0.0,,22.5,0.0,0.0,False,1,1.64147028020237,6,-1.4989283872479489,,,0.0,0.0,0.0
2026/01/07,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/07&Racecourse=HV&RaceNo=9,7,-0.04210990727179729,-0.4158663419103649,0.40763364732862634,2.0,0.0,,,0.0,0.0,False,10,0.05503804555040681,1,-0.6433987918434958,,,0.0,0.0,0.0
2026/01/11,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=1,3,0.031992503149335,-1.6887852525073381,0.15177101094018525,5.4,0.0,,,0.0,0.0,False,5,-0.7719237593477333,8,-0.7972843740643136,,,0.0,0.0,0.0
2026/01/11,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=2,1,-0.022952282727012826,0.003934471420181041,0.5067212836417211,2.9,0.0,,,0.0,0.0,False,6,0.038278316219305726,7,-0.5848174957476223,,,0.0,0.0,0.0
2026/01/11,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=3,1,-0.0033830521517836916,0.36470368162799116,0.5909965850902485,1.4,0.0,,,0.0,0.0,False,9,0.4150223232026077,8,-2.3636820229664814,,,0.0,0.0,0.0
2026/01/11,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=4,1,0.06863794522843779,-1.4394181733381795,0.18122705497030778,4.5,0.0,,,0.0,0.0,False,11,0.7268969096242864,2,-0.1292062672491872,,,0.0,0.0,0.0
2026/01/11,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=5,5,-0.023225404870893755,-1.0152996270513,0.2705025746668132,3.0,0.0,,,0.0,0.0,False,4,-0.4932867916165815,9,-1.5885538264546288,94.5,,0.0,0.0,0.0
2026/01/11,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=6,1,-0.014862312886031983,-1.3791202337723552,0.20354915000445942,4.0,0.0,,,0.0,0.0,False,6,0.294487461968287,9,-0.3648683565542779,,,0.0,0.0,0.0
2026/01/11,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=7,6,-0.09335092068509784,-0.4239336207714536,0.4180988500093212,2.0,0.0,,,0.0,0.0,False,4,4.417221565720531,10,1.6807858448310462,,,0.0,0.0,0.0
2026/01/11,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=8,8,0.03064751448797863,-0.35950139425064664,0.40368145446990533,2.0,0.0,,20.5,0.0,0.0,False,13,0.5667621031176734,9,0.11194783539803592,106.0,,0.0,0.0,0.0
2026/01/11,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=9,9,0.11016328290137621,-1.1275623911471828,0.2248321131726467,3.9,0.0,,,0.0,0.0,False,10,0.1611640629048368,5,-0.7217901388566791,,,0.0,0.0,0.0
2026/01/11,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=10,1,0.31704562515200946,-0.5569695841199789,0.29441950787530885,2.8,10.0,>0.2,28.5,28.5,18.5,True,11,0.6682950504677098,5,0.23387651819391428,,,20.0,0.0,-20.0
2026/01/11,ST,11,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/11&Racecourse=ST&RaceNo=11,14,-0.042554878234173414,-1.1067804200731963,0.25650277660986354,3.2,0.0,,,0.0,0.0,False,2,1.9507107440872096,9,-1.740111236364078,,,0.0,0.0,0.0
2026/01/14,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=1,10,0.008008800901130302,-1.3832066711002544,0.19921378456163502,4.1,0.0,,,0.0,0.0,False,8,-0.8997675021999698,1,-1.1318426115354727,,,0.0,0.0,0.0
2026/01/14,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=2,1,-0.05800205159778199,-1.5373085441261916,0.18553219235188176,4.4,0.0,,,0.0,0.0,False,7,-0.3286082140124856,4,-0.6380684502485263,,,0.0,0.0,0.0
2026/01/14,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=3,3,-0.01087490709939012,-0.896745101869292,0.29196280889396653,2.8,0.0,,,0.0,0.0,False,2,3.1340605085176034,1,-0.4165796789764214,,,0.0,0.0,0.0
2026/01/14,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=4,4,0.09450030928261283,-1.6723305886489803,0.145936880582381,5.6,0.0,,,0.0,0.0,False,12,1.4428755452565873,3,0.4997850305728666,,,0.0,0.0,0.0
2026/01/14,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=5,6,0.0592095773334177,-0.04099671701917417,0.4749693679175763,1.7,0.0,,17.5,0.0,0.0,False,8,0.012561289504958557,3,-0.24232318044244788,,39.5,0.0,0.0,0.0
2026/01/14,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=6,8,-0.07876532226129974,-1.3692905606187311,0.2157639220494818,3.8,0.0,,,0.0,0.0,False,7,1.095350546785721,6,0.5499236049485088,,,0.0,0.0,0.0
2026/01/14,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=7,4,0.02677572753195272,-1.675636571428271,0.1541504675227653,5.3,0.0,,,0.0,0.0,False,6,-0.22192617523590166,12,-0.5739728694731646,,,0.0,0.0,0.0
2026/01/14,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=8,12,-0.09628263487274809,-1.3890210543946273,0.21538966557697736,3.8,0.0,,,0.0,0.0,False,2,1.5627518941407477,7,-0.20502344303491282,,,0.0,0.0,0.0
2026/01/14,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/14&Racecourse=HV&RaceNo=9,5,-0.04537677355107825,-1.0207788989927833,0.2738050545141975,3.0,0.0,,,0.0,0.0,False,12,-0.5917294969322145,9,-0.937378108163666,,,0.0,0.0,0.0
2026/01/18,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2026/01/18&Racecourse=ST&RaceNo=1,12,-0.06882354860000407,-1.758001436111564,0.1558839865116495,5.2,0.0,,,0.0,0.0,False,10,0.20723340225872494,13,-0.6041013697608841,,,0.0,0.0,0.0
